id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
677,B000R93E3E,"[4, 5]",5,"Aislinn Campbell has done her best to keep from becoming too attached to anyone. Running from her ex has her moving from place to place after several months but for the first time she is unable to remain detached from the people around her.  To complicate matters even further, she's falling for her boss and has witnessed his death in a clairvoyant vision.Ex-Special Forces operative and owner of Turner Industries, Kyle Turner III, knows everything there is to know about Aislinn.  He's had her carefully investigated and he's perfectly aware that she never stays in one place for more than eight months because of her abusive ex. She's been his personal assistant for the past six months and he'd desperately like to get to know her on more `intimate' terms.  An anonymous email warning him that somebody would kill him in a kitchen gives him just the advantage he needs.Kyle's been very thorough in finding out all about Aislinn to the point that he even knows about her clairvoyant abilities.  Kyle's decided that it's time to show Aislinn that the passion brewing between them is too powerful to ignore.  Aislinn tries to deny him - and herself.  She even turns down dinner with him, until he uses his ace in the hole and mentions that if she doesn't go out to eat with him then he'll have to go home and eat in his `lonely kitchen.'  He has no doubts that the warning email came from Aislinn and isn't above using it to his advantage.  It's obvious Aislinn is as attracted to him as he is to her but her fears about her ex are keeping her from even considering any sort of permanent relationship.  Kyle's positive he can protect her  . . .  all he has to do is prove it to her.  Simple right?  Well, maybe not quite as simple as you'd think.Annmarie McKenna's TWO SIGHTED will delight readers with the fun array of characters, witty conversations, sexual innuendos, and enough suspense to keep you riveted to the pages.  I loved the intensity of the relationship between Kyle and Aislinn.  And I got a kick out of her friend Christina and Kyle's `groupies' as she refers to them, Jon and JT, playful banter and sexual interest among the three of them.  Ms. McKenna does a wonderful job blending emotional situations into the plot so that you genuinely care about what happens with each character and never want the story to end. Fortunately, Ms. McKenna does treat us to Christina, Jon and JT's story in her follow up book - THE STRENGTH OF THREE - which is currently available.Chrissy Dionne (courtesy of Romance Junkies)","01 16, 2008",A2AY83K9N60V38,"C. Dionne ""Chrissy Dionne""",5 blue ribbons from Romance Junkies,1200441600
678,B000R93E3E,"[3, 3]",3,"I really like the stories I have read by this author, but this was my least favorite so far.  I usually really like this author and was disappointed by the book because it was just okay.  They story had a very interesting premise, but it was not fleshed out into the full story it deserved.  The shortness of the story makes Aislinn's capitulation a little too quick even though you know they have been working together for 6 months already. I would love to see this story worked out into a full novel by this author and see where it really goes.  It felt overly edited to fit within a certain number of pages.I will keep reading her books, but I just won't revisit this one.","07 19, 2010",A1CW6U1Y2PGVWS,"C. Gore ""CeCe""",It could have been better,1279497600
679,B000R93E3E,"[0, 0]",5,"Novellas are not my favorite but I like Annmarie, so I thought I'd try it and I loved it.Whly? I have a storyline, a plot, a h and H.I know why Aislinn has an issue with trusting men.I know what Kyle has on his mind and I know what happens.How could I not love it!  Great story, yes longer would have been better but, it wasn't just sex, I got a story - I'm happy!And I know that The Strength of Three is the follow-up book with her friend Christina's story, fantastic!","01 31, 2013",A1JXLTQ5VWPGGV,"chb-book addict ""book addict""",Great plot - well delivered,1359590400
680,B000R93E3E,"[0, 0]",3,liked ok but liked next one much better. both main characters bland and pretty sterotypical...,"07 19, 2010",A2TZDW14PLBJ4T,D. K. Kortz,sweet but barely exciting,1279497600
681,B000R93E3E,"[14, 16]",5,"With an abusive ex-husband stalking her relentlessly, Aislinn has had to keep moving in order to stay out of his clutches.  She never stays in one town more than one month, remaining as unattached as possible so that leaving is easier to bear.  But when she takes a job at Turner Industries, staying isolated proves impossible as she finds herself irresistibly drawn to her employer, Kyle Turner III.  Still, she avoids becoming involved with him past their working relationship - that is, until her clairvoyant abilities show her a fatal vision involving Kyle!Kyle knows all about Aislinn's past, in minute detail.  Being ex-Special Forces and in the security industry, it is his business to know everything about the people close to him - especially pretty little personal assistants who distract him like no other woman can.  He has no intention of letting Aislinn run again, not when he can protect her from her past and keep her close to him, where she belongs...I do not think Annmarie McKenna can do wrong with a story.  I have loved every piece of her work I have read so far!  Two Sighted was a pleasure both to read and to write a review for.  It is books like this that make my job simple, and I wish they could all be this good.Kyle Turner III pushed every button I have, proving that this author knows just what women love in their heroes.  In fact, if you could place orders for men that would exactly suit your needs, I would want McKenna's help placing the order since she seems to know what I want better than I do myself!  Kyle is the epitome of the overprotective Alpha male who pursues the woman he loves with an unwavering focus and a sensitivity that belies his `he-man' status.Aislinn's fear and loneliness are palpable as she longs for those simple human comforts long denied her - a best friend, a phone call with her mother, a man to fall in love with, a home that is hers for longer than 8 months.  Yet even in her determination to remain detached, we see that she can't help but care about those around her.  While her abusive ex-husband may have stolen her sense of belonging, her hopes for a future, he hasn't robbed her of her empathy.  While it might be easy to be jealous of the woman who captures the attentions of the hunky Kyle, no one could begrudge Aislinn for stealing his heart.I was impressed with Annmarie McKenna's very first novel,Blackmailed, and my admiration for her work grows with each new release.  In Two Sighted, she effortlessly sets the stage for a sequel starring several of the supporting leaving her fans aching for it without leaving this book feeling unfinished in any way.  I know I will be hungrily snapping up any new releases both in this series and from this author!","12 1, 2007",A23ZNGL704AW7O,Jennifer Ray,5 Klovers - Courtesy of CK2S Kwips & Kritiques,1196467200
682,B000R93E3E,"[0, 0]",5,Enjoyed the interactions of the characters and how a troubled woman was able to come out on top!  Love this author. Keep em' coming.,"08 20, 2013",A83SKVJNOT7B3,Karen,Hot!,1376956800
683,B000R93E3E,"[0, 0]",4,i thoroughly enjoyed reading the book called Two Sighted. It was a very easy read and a lot of fun.,"02 3, 2013",ABZJTTIYNC489,kim davieswebb,Two Sighted,1359849600
684,B000R93E3E,"[0, 0]",4,"Great romance, and action love story. I loved the situation and ending. I would recommend this book to anyone who loves romance.","06 12, 2013",A12RCE3OS1KFG9,mama o,Two Sighted,1370995200
685,B000R93E3E,"[0, 0]",5,ainslinn and kyle were two very well thought out characters and I enjoyed ainslinn letting go of her fears and allowing kyle to get close to her.loved this book,"07 23, 2010",AYUMB34HYPWWY,"Marlisa D. Collins ""lovelygirl""",new way to find peace and love,1279843200
686,B000R93E3E,"[0, 0]",5,"This book was funny, exciting and the characters were great.  The detail is great. So easy to read it keeps your attention.","02 18, 2013",AHST6PHJ4RBGD,mitsy cornett,review,1361145600
687,B000R93E3E,"[0, 0]",5,I love this book. This book has everything that I love. This book is so good I just couldn't put it down.  Love this book!!!!!!!!!!!,"04 10, 2013",A1N5GOHTNFDST,susan sendelbach,awesome,1365552000
688,B000R93E3E,"[0, 0]",3,"In a word, disappointing. While the story was light and fun, it was very prediactable with no real suspense or believability. The story is well written, but I found it to be a little sophmoric. I may have set the bar too high on this one.","10 10, 2013",A1K4S4MWXI9E9M,"Tina ""UF and PNR Romance fan""",Two Sighted - somewhat 2 dimensional,1381363200
689,B000SEGE3K,"[0, 0]",5,"Sky Hunters: Anarchy's Reign, like each of the Sky Hunters' installments in the fantastic xBat trilogy, is non-stop action and worthy entertainment for anyone that enjoys military suspense.  I look forward to Jack Shane's next book; whatever it might be.","07 7, 2014",A2E1BAG1IOR1TS,"Andy P. Ward ""skyrdr""",Excellent Read,1404691200
690,B000SEGE3K,"[0, 0]",5,"We're very naive people because of living in a powerful, strong country but things could happen here in the U.S. as they do in other countries.  Jack Shane gives us a good look at what could occur.  Again Gary Weir of the CIA over rides those stupid people in the Pentagon that want to disband Bobby Autry's team because they're too good at what they do (hard to imagine).  The World Leaders are meeting in LA for 2 days and some group of agitators don't like it.  Bobby Autry's team is called in by Weir for help; every body get's shot up even Weir but he is considered one of Autry's team who end up saving his life along with the President, other world leaders, etc.  A fun Read, Again by Shane and it makes you think and come out of your 'La,La land'.  Cliff Mitts","05 15, 2014",A1BQJ1WF16UH5F,Clifford Allen Mitts III,"It could happen, here (in the U.S/ LA, California)",1400112000
